Source_IP,Destination_IP,Source_Port,Dest_Port,Protocol,Packet_Length,TTL,Confidentiality_Score,Confidentiality_Signal,Risk_Tier,Risk_Confidence,Sensitivity,Final_Score,Selected_Algorithm,Selected_Policy,PQC_Handshake_Used,Symmetric_Cipher,Resource_Status,CPU_Percent,Memory_Percent
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,53428,9999,UDP,46,64,0.3,PROTO-UDP,LOW,0.942,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
,,5353,5353,UDP,107,0,0.3,PROTO-UDP,LOW,0.95,LOW,0.3,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,0,0,ICMP,103,64,0.1,PROTO-ICMP,LOW,0.761,LOW,0.15,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,0,0,ARP,42,0,0.05,PROTO-ARP,LOW,0.77,LOW,0.15,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,0,0,ARP,42,0,0.05,PROTO-ARP,LOW,0.77,LOW,0.15,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.2,10.0.0.1,0,0,ICMP,103,64,0.1,PROTO-ICMP,LOW,0.761,LOW,0.15,AES-128-CBC,Default Security Policy,False,AES-128-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
10.0.0.1,10.0.0.2,47789,53,DNS,75,64,0.4,PORT-53,LOW,0.778,MEDIUM,0.4,AES-256-CBC,Standard Security Policy,False,AES-256-CBC,AVAILABLE,14.6,50.2
